CPUUtilization,DiskReadOps,DiskWriteOps,NetworkIn,NetworkOut
41.96,1303,1330,37214.0,29775.0
82.41,961,1412,13911.0,21595.0
53.65,628,648,47708.0,46637.0
16.48,1446,526,22419.0,15460.0
81.39,1096,797,8254.0,29050.0
35.45,822,1455,32448.0,4992.0
11.47,853,550,11933.0,3205.0
13.61,1040,1395,21661.0,47083.0
23.72,1277,1320,24778.0,43765.0
63.06,723,915,46828.0,16781.0
77.91,1381,742,34976.0,42029.0
87.65,1285,939,1026.0,25012.0
46.21,1421,896,21118.0,15066.0
88.63,516,1376,8844.0,19444.0
34.96,1455,1466,19596.0,7594.0
62.88,865,915,21002.0,39340.0
38.59,1415,874,31893.0,37147.0
58.73,1016,589,25910.0,49434.0
72.9,645,1358,17661.0,30835.0
31.51,637,732,12997.0,45660.0
35.64,718,706,23269.0,20086.0
50.95,1425,722,43834.0,4665.0
57.73,685,1246,8672.0,49553.0
51.45,802,631,24239.0,49092.0
73.74,689,806,21230.0,5074.0
75.51,1218,1145,3638.0,38400.0
84.19,1254,1466,4967.0,28441.0
10.5,949,1083,24460.0,36987.0
30.8,728,529,16471.0,19452.0
57.75,720,1432,30581.0,24431.0
44.66,1053,1167,19894.0,34792.0
55.63,1105,1465,47167.0,48076.0
81.04,608,1016,41139.0,1286.0
54.0,913,575,44564.0,31490.0
46.54,1060,1369,30391.0,18202.0
79.03,814,554,18035.0,4327.0
12.38,601,675,4031.0,28232.0
86.04,1271,574,34520.0,9501.0
29.97,1073,879,27625.0,34950.0
87.66,1436,1189,24694.0,15685.0
80.44,858,1384,43434.0,19701.0
68.58,1274,1054,30886.0,24445.0
36.05,512,1389,46616.0,16264.0
33.84,836,500,29096.0,26505.0
80.86,1474,1076,42490.0,18960.0
31.13,742,1259,25623.0,18658.0
75.48,1303,860,17422.0,11382.0
85.75,1399,1105,31584.0,18982.0
61.43,710,882,41565.0,27260.0
24.05,656,540,34486.0,46846.0
14.29,1442,684,20942.0,5580.0
14.35,1195,682,27111.0,27782.0
38.64,1293,1449,42061.0,36754.0
45.37,622,505,39351.0,12565.0
43.62,1370,1424,22868.0,44801.0
60.18,1136,651,4014.0,42895.0
33.36,854,1325,11220.0,25792.0
40.13,1373,525,28778.0,10755.0
41.45,682,1343,4633.0,42247.0
26.42,1008,899,26288.0,6018.0
67.94,1233,1411,32758.0,10582.0
87.18,935,1497,10063.0,10833.0
88.75,1438,919,36947.0,43456.0
45.96,555,876,30798.0,31048.0
36.07,1001,1372,21836.0,36902.0
76.2,1095,1455,5969.0,10888.0
69.16,958,1028,32111.0,9766.0
39.6,1143,1291,6318.0,40258.0
83.05,1454,1413,11576.0,19890.0
46.71,1317,1103,14270.0,9504.0
48.76,1380,1493,2004.0,19262.0
13.84,899,1290,41791.0,32564.0
31.84,1297,1175,20007.0,39246.0
15.45,1242,631,41663.0,33485.0
10.49,551,1149,19190.0,28240.0
59.4,1326,879,24174.0,14302.0
64.22,934,1360,15131.0,22814.0
35.61,1247,1169,45008.0,9367.0
40.65,928,739,10664.0,31310.0
51.71,638,838,49405.0,49026.0
37.08,1311,604,29026.0,45894.0
61.24,1038,1161,16040.0,23232.0
82.59,1157,830,7838.0,43894.0
81.44,965,1141,30828.0,11643.0
33.33,1297,1441,8167.0,29893.0
26.2,660,704,33747.0,7300.0
87.19,586,965,5031.0,31065.0
54.82,676,963,30329.0,20514.0
54.22,907,600,47956.0,34564.0
10.92,509,618,26279.0,9695.0
84.91,1222,1096,4296.0,9171.0
23.28,572,1032,49011.0,23054.0
62.41,1238,1142,10251.0,4840.0
61.59,944,1397,48551.0,32710.0
53.06,1335,1193,13409.0,15815.0
80.42,1040,1407,11558.0,11323.0
67.23,1059,1193,5100.0,10911.0
88.12,771,632,42022.0,26553.0
88.79,1462,1238,9176.0,12863.0
30.12,1460,857,33466.0,47444.0
83.82,1486,1020,23827.0,8257.0
87.19,596,1306,18529.0,38710.0
31.46,1270,893,48756.0,33113.0
86.36,836,618,17174.0,35391.0
78.18,511,734,40140.0,38611.0
39.24,1124,831,35921.0,31076.0
31.67,1008,980,45232.0,15464.0
63.01,1487,963,13439.0,22216.0
60.45,914,756,44893.0,22084.0
53.2,1126,785,16534.0,38210.0
54.13,545,579,2897.0,43253.0
54.79,774,1155,20323.0,23747.0
89.61,603,511,14958.0,32164.0
25.7,1477,791,21358.0,3071.0
17.55,1324,1296,41733.0,28571.0
65.29,576,1127,26509.0,8638.0
34.73,611,563,49518.0,9743.0
72.48,1224,1361,10742.0,24287.0
83.99,1246,1115,5426.0,9617.0
16.16,595,863,18663.0,8567.0
11.56,681,705,10258.0,2913.0
18.97,1217,1114,9367.0,8195.0
87.94,873,622,19059.0,14511.0
41.15,1177,559,19422.0,3618.0
63.8,557,733,30334.0,15221.0
88.25,1292,627,15973.0,22524.0
49.1,931,1391,39135.0,24704.0
51.0,1027,1147,25461.0,29084.0
60.72,1160,1018,30047.0,17760.0
46.45,1284,742,32847.0,10064.0
80.23,1448,695,4248.0,12393.0
74.18,1087,1428,17450.0,5555.0
12.12,1384,1292,39785.0,47828.0
71.01,1415,1129,22369.0,9413.0
25.14,1236,1042,3163.0,48652.0
48.75,582,925,12823.0,7532.0
44.27,1350,1356,40007.0,40159.0
78.06,1497,1407,3073.0,11499.0
44.62,1364,1094,16415.0,8710.0
66.57,680,600,36733.0,20108.0
83.05,947,1044,11817.0,18005.0
89.67,854,1459,5774.0,8635.0
48.98,583,583,7539.0,46761.0
25.77,891,1177,40961.0,43916.0
58.28,973,1498,2815.0,36741.0
78.19,1498,800,34569.0,37005.0
32.7,660,1351,17535.0,5734.0
89.25,1029,765,24521.0,32473.0
46.23,969,1234,2237.0,36287.0
10.49,1238,1409,5566.0,2190.0
72.57,1370,1337,46754.0,4234.0
21.17,1021,1068,40669.0,5155.0
78.0,948,926,38211.0,43085.0
29.48,570,1067,8417.0,8922.0
22.01,723,1306,30529.0,15272.0
15.14,1030,952,35045.0,15863.0
44.3,1256,729,11372.0,31977.0
34.74,1315,636,9852.0,34763.0
84.53,532,1117,48005.0,39556.0
46.6,1269,1488,13388.0,20730.0
79.64,857,1009,44990.0,15929.0
41.5,883,703,9071.0,18600.0
44.93,866,852,2816.0,31241.0
54.87,1304,734,45625.0,35027.0
59.54,1361,1209,20590.0,6606.0
68.32,1089,943,35222.0,45430.0
76.2,1339,684,39505.0,44680.0
25.08,1243,1330,6245.0,14542.0
70.74,742,512,19522.0,5860.0
49.66,500,957,42123.0,7964.0
68.22,1469,817,13921.0,49251.0
44.41,1301,1400,33493.0,7571.0
50.39,1298,615,15718.0,47254.0
32.18,1374,653,28806.0,3080.0
52.06,1084,1135,33982.0,2733.0
48.46,1040,1099,29737.0,29563.0
38.99,1319,595,30150.0,29071.0
54.66,1106,1193,5281.0,34583.0
38.83,953,1058,23764.0,49549.0
68.98,674,922,25553.0,38431.0
88.19,1144,729,19766.0,15947.0
26.4,591,1022,28541.0,37237.0
17.1,798,1050,30949.0,17631.0
42.86,1020,1325,31714.0,47395.0
33.8,876,1376,44435.0,33658.0
15.56,1192,1164,9599.0,33669.0
38.46,1134,711,8715.0,36599.0
22.74,1114,1425,2659.0,6482.0
66.59,1151,1331,11879.0,31416.0
30.48,1468,955,6823.0,4159.0
54.49,1278,1160,4821.0,43024.0
21.59,677,1070,45268.0,29014.0
23.65,1269,559,27250.0,5210.0
46.64,702,1120,31461.0,5853.0
43.74,1083,1007,7871.0,3189.0
62.91,945,745,24639.0,45419.0
29.71,865,906,47044.0,38193.0
36.08,1182,870,1441.0,33421.0
19.21,941,1327,11966.0,43679.0
42.92,1167,1087,14890.0,13683.0
20.72,584,1386,15661.0,30514.0
22.03,1212,1246,17229.0,30813.0
47.24,579,887,44075.0,14724.0
59.93,1165,1162,44679.0,15778.0
57.36,1294,1274,38412.0,24555.0
51.48,1363,506,47882.0,12408.0
43.29,1093,897,26107.0,42615.0
85.04,779,1009,4511.0,20275.0
28.69,718,1263,36555.0,14881.0
25.26,1151,997,26533.0,29070.0
87.62,565,1140,33420.0,16010.0
34.99,1272,1390,38768.0,44496.0
11.88,1002,549,37265.0,15760.0
19.89,1442,1162,11478.0,46413.0
44.98,874,765,35850.0,23893.0
84.57,1276,1286,40672.0,23617.0
54.82,785,1444,18483.0,20644.0
12.88,652,1245,42919.0,25330.0
71.86,604,1262,22174.0,48088.0
32.37,956,564,41312.0,1647.0
23.38,1165,1376,14611.0,12919.0
84.18,767,1050,45065.0,38157.0
27.69,913,949,13203.0,35363.0
62.91,1170,1097,39856.0,44533.0
57.96,1417,1062,34050.0,46396.0
58.54,1283,1360,6130.0,12947.0
16.99,772,1431,33388.0,39095.0
86.58,506,1148,35099.0,49031.0
72.36,908,1136,39681.0,4585.0
31.8,691,978,11662.0,45026.0
25.66,1234,1411,14580.0,5616.0
53.44,1006,895,45985.0,9709.0
71.93,1001,929,14494.0,34204.0
65.84,1103,539,2999.0,46654.0
23.28,1025,649,49313.0,43291.0
64.32,737,709,4386.0,47230.0
10.75,840,882,30722.0,11836.0
79.09,1030,756,16095.0,37989.0
10.83,1159,501,49098.0,27267.0
77.09,1038,1457,35921.0,3306.0
61.95,585,745,23085.0,28526.0
13.57,1205,623,5390.0,42854.0
22.23,700,1017,42942.0,14358.0
85.85,990,557,43610.0,7639.0
33.01,848,1244,31308.0,7002.0
57.95,1488,1191,39564.0,14638.0
10.18,1446,1437,28745.0,10207.0
81.19,1082,1103,16472.0,43260.0
42.02,827,800,3507.0,21860.0
71.84,1497,1449,11317.0,30209.0
33.51,860,1491,28551.0,12246.0
55.29,1339,898,47601.0,23096.0
53.74,797,1264,33371.0,17168.0
81.35,688,740,17656.0,22216.0
33.88,1085,699,25272.0,37449.0
62.64,1152,862,44618.0,16248.0
75.95,607,505,29403.0,20131.0
69.87,1256,835,23726.0,37434.0
16.94,1070,1115,33924.0,24086.0
78.99,1269,1018,41911.0,1650.0
73.49,1330,1496,44748.0,17329.0
52.72,803,928,22290.0,6457.0
10.01,942,908,5670.0,4724.0
76.92,1234,960,42398.0,39958.0
59.83,873,1042,36880.0,26304.0
58.99,1336,548,27965.0,19184.0
44.23,1376,876,2086.0,26308.0
13.99,1213,1246,47030.0,28897.0
85.38,1343,1106,48345.0,6321.0
65.16,1295,803,31435.0,2085.0
36.06,868,644,10429.0,15732.0
40.7,1190,1205,13940.0,34619.0
56.11,758,939,3451.0,25164.0
71.47,932,642,22353.0,7245.0
86.46,1413,1240,38648.0,37564.0
81.66,1300,725,18158.0,20265.0
58.43,634,703,45466.0,19118.0
33.05,546,1252,36720.0,32767.0
49.93,1368,1359,40205.0,23654.0
42.44,1212,739,27073.0,8583.0
27.57,1416,933,42696.0,16888.0
31.47,1139,535,41687.0,5743.0
29.14,687,1297,38385.0,24375.0
39.66,711,733,36935.0,4807.0
38.31,1020,1041,15082.0,40713.0
89.79,1122,794,44308.0,34137.0
17.92,1197,1411,24895.0,3576.0
30.86,606,528,41556.0,40634.0
50.6,1209,695,40983.0,37341.0
20.22,1240,730,32832.0,49227.0
27.78,742,574,5890.0,16939.0
41.83,1012,1035,17548.0,42332.0
61.1,891,586,14873.0,33645.0
32.44,1216,1087,4531.0,22668.0
37.32,548,715,2875.0,9683.0
32.35,871,1326,8609.0,20987.0
86.0,961,750,12161.0,17485.0
13.67,1282,1002,36564.0,6387.0
12.15,1360,754,7287.0,13774.0
53.18,774,998,32332.0,29775.0
48.92,1249,1456,33980.0,13833.0
38.64,992,692,3465.0,22400.0
83.22,1105,1091,30929.0,7637.0
82.59,710,856,49081.0,34524.0
31.82,545,947,32986.0,35528.0
16.28,543,1299,23815.0,49550.0
82.41,1029,883,33735.0,12330.0
37.27,1067,972,11416.0,43159.0
16.69,727,658,31699.0,38841.0
49.78,1192,709,33880.0,14167.0
75.28,1372,632,43908.0,36461.0
85.66,1381,1272,21535.0,2821.0
34.66,810,504,36898.0,33950.0
37.37,509,995,38775.0,18728.0
66.71,1142,1439,43760.0,43139.0
40.6,714,604,23786.0,11374.0
79.84,910,1369,15865.0,15582.0
74.73,550,760,26766.0,37872.0
86.05,1153,1358,38861.0,8649.0
65.37,1352,645,43043.0,45765.0
13.87,1082,834,42544.0,24701.0
60.63,1322,1340,6252.0,12778.0
19.37,682,1432,32073.0,18624.0
76.81,1444,589,49940.0,9544.0
42.2,575,887,24002.0,22042.0
86.62,842,1345,20262.0,24855.0
55.68,688,939,1731.0,16013.0
78.7,626,1320,2848.0,27188.0
78.53,514,619,5318.0,27671.0
60.13,664,1418,15028.0,15611.0
42.96,1319,518,47325.0,31800.0
16.76,1472,1429,17428.0,40759.0
44.16,522,759,7933.0,32929.0
87.46,1228,1488,47389.0,20950.0
21.94,1291,1149,22063.0,15977.0
48.18,760,828,12633.0,26579.0
32.5,835,703,26873.0,3485.0
79.24,807,1414,12357.0,9820.0
63.92,1197,1259,17486.0,48544.0
76.77,805,536,16933.0,19790.0
69.41,738,631,11801.0,28768.0
28.44,1135,628,11741.0,44989.0
35.89,604,1228,19239.0,36216.0
33.08,652,1463,38652.0,39969.0
27.63,1125,882,36541.0,2402.0
82.85,1030,1281,3961.0,42868.0
24.19,627,642,16141.0,3113.0
47.87,577,1291,27947.0,21007.0
25.73,1281,571,3447.0,41724.0
59.64,1029,1092,40138.0,37718.0
56.16,689,1234,17516.0,19649.0
37.28,854,803,49723.0,33675.0
31.89,1241,519,20241.0,14096.0
18.15,991,931,44195.0,45360.0
44.14,1133,1363,13039.0,14987.0
71.94,780,1373,49809.0,37239.0
16.76,1198,878,12098.0,36335.0
11.86,1008,1206,16596.0,7548.0
84.64,1371,1088,27322.0,34946.0
63.18,1238,866,36139.0,40401.0
35.04,1012,509,21325.0,17612.0
47.97,1054,783,10781.0,1184.0
71.72,580,903,41623.0,4895.0
50.62,863,1211,25659.0,29479.0
75.37,909,1026,24708.0,37238.0
49.01,858,1396,3301.0,2920.0
86.0,799,1272,41250.0,9383.0
11.61,796,1147,28750.0,47930.0
66.23,1224,561,30435.0,18928.0
89.27,730,552,12312.0,23069.0
76.03,1355,1084,11407.0,15677.0
45.1,1015,1407,37093.0,49742.0
27.04,534,1337,24478.0,6914.0
21.29,1085,1151,34129.0,23322.0
71.16,1471,1020,14978.0,16464.0
81.36,894,950,6383.0,36856.0
88.18,933,817,25848.0,27381.0
78.67,829,1328,36355.0,29462.0
62.76,1407,711,8812.0,24645.0
26.75,1221,668,26587.0,22869.0
64.27,967,818,25835.0,31042.0
49.61,1159,1180,5172.0,2625.0
13.9,1234,1021,20801.0,35522.0
78.94,545,1044,23036.0,4511.0
81.53,1438,766,25092.0,4244.0
66.73,946,1035,19247.0,43767.0
50.09,544,555,33844.0,33810.0
19.87,1122,1111,33527.0,30618.0
50.75,802,1119,44733.0,1584.0
20.12,1077,530,39620.0,48749.0
31.28,1291,1134,29531.0,3451.0
37.35,962,1135,10116.0,25280.0
52.85,785,533,2506.0,33011.0
23.91,752,1280,20990.0,37857.0
13.3,1083,1500,9147.0,44810.0
13.94,1311,851,15528.0,28114.0
27.29,865,976,26243.0,13487.0
69.06,1067,731,3678.0,17082.0
28.17,872,972,49302.0,27804.0
47.74,661,563,8897.0,38477.0
46.92,550,1046,42973.0,24146.0
60.04,1243,1074,42432.0,2836.0
27.64,690,758,47237.0,3150.0
73.98,558,645,3248.0,14542.0
61.76,564,1192,5183.0,17142.0
26.11,1338,1480,29605.0,3378.0
49.58,637,1228,18005.0,20450.0
22.7,762,1475,30480.0,31888.0
77.97,803,718,27101.0,22673.0
71.85,686,806,29299.0,12706.0
41.01,1048,1081,22019.0,38753.0
46.7,607,562,5682.0,2830.0
12.6,514,1138,18708.0,20470.0
19.38,1306,783,22568.0,26043.0
26.02,1258,1413,28066.0,28938.0
30.03,859,535,14463.0,14316.0
51.59,553,1185,9734.0,34914.0
79.9,752,826,25267.0,14406.0
27.39,538,899,19873.0,13138.0
56.2,1319,1087,41744.0,48248.0
34.77,635,608,25940.0,33179.0
33.09,530,788,22096.0,17227.0
61.44,1369,863,17776.0,39019.0
79.58,1167,992,46605.0,3441.0
62.29,1418,884,30599.0,19350.0
35.49,1423,909,42624.0,26064.0
43.65,1196,1419,13947.0,27681.0
18.49,549,538,4230.0,19124.0
25.91,815,1465,28094.0,31522.0
13.8,806,732,37174.0,43932.0
21.66,1475,696,32840.0,14284.0
25.2,1452,811,31546.0,11607.0
22.32,525,880,6280.0,16270.0
39.67,842,993,11627.0,4585.0
40.64,536,1135,13237.0,35885.0
33.06,725,1341,25982.0,39059.0
24.28,1011,1459,46243.0,34490.0
37.49,501,1067,47611.0,12930.0
85.81,1055,1489,1976.0,27930.0
74.32,1317,924,24911.0,47593.0
51.23,1098,777,32394.0,34367.0
73.0,1170,1377,32456.0,4358.0
72.08,634,682,35207.0,18972.0
38.09,825,1122,32175.0,49761.0
10.97,1026,925,34746.0,38760.0
12.31,794,1403,10578.0,32334.0
27.78,883,820,14389.0,17743.0
89.43,1321,1210,7679.0,30219.0
50.93,864,1179,17539.0,14538.0
10.29,950,1332,47233.0,42115.0
59.1,628,1415,12176.0,40815.0
10.17,758,1004,48615.0,36104.0
78.39,1185,1480,6796.0,24373.0
29.81,793,730,27267.0,16695.0
34.76,724,1486,12329.0,3481.0
13.44,735,1139,3673.0,20823.0
56.31,894,1096,6286.0,5063.0
73.89,1447,658,18323.0,19577.0
65.1,683,1311,6590.0,21934.0
60.64,1008,1389,48448.0,25685.0
24.94,1257,1086,35753.0,2636.0
84.81,1225,723,16358.0,33340.0
47.18,1276,716,41925.0,46829.0
60.65,1140,779,25688.0,32223.0
54.98,945,1108,39399.0,7348.0
45.68,748,866,11897.0,4274.0
54.34,514,862,10984.0,18676.0
87.95,886,1351,35747.0,6188.0
72.75,1094,1275,25518.0,42878.0
14.9,507,1438,10295.0,24389.0
63.38,621,828,18609.0,11653.0
36.17,1286,850,26922.0,1904.0
49.23,892,1473,30125.0,26564.0
15.59,1241,868,48094.0,8256.0
49.76,765,636,34437.0,47706.0
23.25,1213,607,24643.0,32729.0
21.42,706,800,25494.0,11176.0
48.68,1249,1214,15806.0,32089.0
78.74,956,1465,42298.0,11019.0
75.28,880,922,27003.0,26898.0
83.87,744,1081,36029.0,3496.0
86.26,1383,1395,12747.0,7748.0
41.41,735,1204,20611.0,49504.0
88.3,1223,763,17071.0,38054.0
87.84,1066,1016,45161.0,28765.0
60.64,865,1451,22958.0,28136.0
40.68,667,688,5773.0,14921.0
12.45,698,1081,23014.0,5592.0
28.71,885,874,48057.0,2747.0
48.92,1009,1309,27498.0,48777.0
74.81,970,1367,1281.0,29765.0
48.75,759,951,44472.0,39823.0
62.78,1399,1221,31112.0,5542.0
23.29,730,1076,9212.0,22179.0
37.39,1238,606,2957.0,13872.0
87.2,1325,1214,33896.0,47666.0
66.65,710,1121,12451.0,13944.0
77.22,836,1419,33050.0,11200.0
26.74,668,545,38344.0,45360.0
10.75,1241,1457,33657.0,34623.0
59.89,732,791,3078.0,43963.0
66.08,742,1247,4187.0,4884.0
42.47,567,1179,40047.0,40876.0
51.71,1334,1319,13818.0,3961.0
46.26,863,1431,37590.0,2022.0
47.49,785,896,8908.0,23757.0
31.93,1140,1104,13490.0,44057.0
54.15,1464,1285,30855.0,47076.0
88.04,1434,996,29265.0,30420.0
60.94,1341,1155,42480.0,10181.0
83.57,913,716,41195.0,13394.0
48.88,1263,600,30168.0,20702.0
61.86,658,1198,18553.0,2445.0
55.74,1418,1170,15828.0,16635.0
52.08,1130,850,43499.0,25435.0
87.38,559,834,18088.0,1298.0
76.58,1110,1340,20070.0,9503.0
28.26,753,768,8557.0,13362.0
87.11,704,1127,31365.0,7143.0
30.79,725,555,25230.0,18719.0
40.26,1450,973,1073.0,30172.0
88.99,1045,1134,22282.0,36962.0
51.06,721,1172,4312.0,46059.0
86.08,525,1329,19699.0,18846.0
32.31,621,782,13019.0,9521.0
60.67,948,1042,36182.0,30357.0
34.83,670,1074,7667.0,22015.0
51.78,510,1460,12677.0,49591.0
43.68,607,1103,36908.0,24512.0
56.23,865,1333,10738.0,12669.0
39.55,667,839,7047.0,16739.0
24.82,608,547,29847.0,29368.0
78.44,829,1140,20406.0,19652.0
28.21,1460,1333,10878.0,27553.0
59.49,599,1276,9174.0,49992.0
24.53,1113,905,13252.0,26484.0
20.48,999,1122,3843.0,48352.0
14.38,602,989,47431.0,47021.0
61.39,955,1356,30025.0,34453.0
26.49,1470,1344,38385.0,22828.0
34.87,1216,639,39440.0,44929.0
55.96,1342,686,3786.0,14921.0
14.82,704,1234,19593.0,34235.0
13.83,1500,1029,10023.0,21022.0
60.57,584,636,35932.0,32006.0
14.14,585,1470,3556.0,5400.0
15.82,1146,1357,14892.0,5962.0
30.07,1207,710,46827.0,34796.0
12.93,1236,561,37825.0,27740.0
56.18,546,1221,28850.0,44574.0
55.08,944,781,39367.0,22636.0
19.86,720,1292,6648.0,18550.0
38.65,1336,1412,38306.0,17598.0
79.59,834,593,21817.0,24273.0
13.24,1330,1048,35074.0,6979.0
43.8,1087,894,46033.0,43231.0
10.07,1246,615,48549.0,35755.0
80.49,589,1158,24960.0,24392.0
37.87,1020,826,18486.0,6089.0
25.07,882,526,15712.0,3364.0
15.89,1048,866,24231.0,42841.0
87.75,1284,978,17120.0,48777.0
79.98,1015,872,26966.0,41938.0
69.55,883,811,26179.0,9907.0
49.15,1057,1449,26270.0,47776.0
59.79,1285,786,49156.0,14494.0
51.62,603,1204,25153.0,49366.0
45.75,1342,1426,40859.0,16962.0
89.16,1297,848,25799.0,31619.0
14.74,1021,1319,31587.0,37357.0
38.29,714,939,32000.0,13025.0
21.92,1024,774,17180.0,27638.0
69.46,927,524,42190.0,19848.0
38.61,561,927,31008.0,28228.0
19.82,845,872,6052.0,10400.0
77.1,682,1245,34041.0,16433.0
52.24,974,602,44605.0,28287.0
51.97,976,1492,10698.0,5324.0
81.28,905,638,33870.0,10190.0
46.24,532,615,36750.0,46372.0
77.2,1448,1319,3479.0,38312.0
46.25,998,1180,26401.0,21842.0
13.04,1084,710,48193.0,34875.0
48.47,845,533,35930.0,45795.0
55.71,512,566,46597.0,38275.0
42.93,726,667,49988.0,2477.0
70.47,642,1348,40494.0,7891.0
19.86,756,789,13582.0,42887.0
10.11,572,949,37628.0,25445.0
25.07,950,1266,6095.0,18695.0
73.23,1092,1163,7341.0,35242.0
21.05,781,1397,35817.0,47285.0
18.14,1318,1220,14869.0,16260.0
69.67,1230,834,9227.0,10227.0
77.96,534,1424,22690.0,46964.0
31.16,1227,603,6328.0,29937.0
81.83,730,914,21550.0,37178.0
32.89,1468,944,12289.0,14155.0
70.22,1075,1384,30955.0,23253.0
85.59,827,661,18639.0,42762.0
51.72,1393,929,26024.0,8855.0
10.18,1317,1158,19291.0,8272.0
53.91,567,1361,17566.0,8488.0
63.57,1074,1481,46717.0,48345.0
53.67,659,753,15445.0,49531.0
37.65,680,1188,5485.0,13307.0
41.33,1114,587,41666.0,35602.0
23.32,1092,925,11343.0,13648.0
74.15,601,602,27225.0,22373.0
35.36,1437,581,32275.0,7695.0
87.79,886,1427,18429.0,10520.0
67.93,1488,1489,15102.0,26403.0
16.17,1354,1275,4640.0,20197.0
84.79,881,524,1392.0,29910.0
59.19,915,1491,13652.0,21607.0
72.17,1244,661,24576.0,10679.0
24.11,827,1315,10259.0,44373.0
50.7,1213,1237,13016.0,11250.0
24.93,1459,678,26313.0,6875.0
37.35,662,1478,34933.0,41303.0
57.09,1249,689,24647.0,48791.0
56.06,1384,747,45373.0,40099.0
42.41,796,653,20266.0,25460.0
35.49,714,882,44002.0,37158.0
74.65,1353,735,8445.0,16114.0
60.58,918,1225,37440.0,41087.0
35.79,1294,1102,37186.0,11278.0
17.91,1236,865,27489.0,48518.0
25.71,565,807,7120.0,5314.0
70.68,1442,529,22081.0,48030.0
77.12,1374,867,9146.0,40655.0
56.01,1054,695,30399.0,15483.0
60.98,949,1372,5798.0,7013.0
71.11,790,538,21393.0,27139.0
15.82,1082,1219,18766.0,2989.0
75.88,769,1402,16305.0,34777.0
48.21,875,738,3713.0,28588.0
27.87,690,1053,21556.0,29376.0
15.73,957,664,38141.0,26573.0
54.45,1344,935,26953.0,42660.0
29.78,918,727,26875.0,1492.0
18.96,569,783,30523.0,40891.0
57.59,1066,1211,33657.0,41190.0
20.85,503,915,5389.0,39138.0
78.73,627,1249,4276.0,46985.0
16.85,1204,853,15800.0,24155.0
46.12,1473,1241,11143.0,49612.0
52.07,1130,1385,16335.0,18325.0
85.2,1111,569,5496.0,10747.0
28.81,668,1191,7728.0,49374.0
42.41,1263,1062,45402.0,49535.0
45.51,1082,715,17696.0,20358.0
70.55,778,922,24295.0,24685.0
84.42,1090,764,6494.0,6405.0
46.43,962,1320,28913.0,27704.0
68.77,898,1421,47733.0,9460.0
77.66,813,1056,45102.0,7838.0
67.29,886,705,5758.0,6834.0
58.65,1252,758,25857.0,44857.0
58.72,1235,985,8519.0,2367.0
89.37,909,671,41157.0,12775.0
55.68,1216,1010,11041.0,28421.0
19.37,705,918,48356.0,22529.0
32.88,725,1305,49391.0,30199.0
76.36,1038,973,40358.0,17057.0
25.31,1352,515,6032.0,30824.0
32.37,1309,645,3307.0,31825.0
69.79,1397,1416,43607.0,11556.0
86.98,537,559,47453.0,12637.0
12.36,1384,1403,44536.0,27596.0
83.71,1044,949,16720.0,39953.0
81.46,829,1203,24534.0,27575.0
24.35,512,823,49123.0,21200.0
75.04,1000,1404,27388.0,32355.0
10.07,1043,1254,28771.0,13620.0
43.46,871,653,13308.0,47138.0
84.08,911,774,9332.0,5472.0
34.81,1008,538,49060.0,22746.0
77.13,748,669,3389.0,9107.0
70.71,704,1108,3241.0,18139.0
63.54,1306,801,8739.0,30176.0
30.56,1335,696,2764.0,7525.0
40.9,755,1277,14056.0,25292.0
84.21,1409,901,15500.0,34249.0
48.17,685,1454,21986.0,48800.0
21.0,1255,613,34289.0,35720.0
12.55,1269,638,22517.0,34545.0
26.9,1002,822,48442.0,4228.0
10.16,879,524,35478.0,4696.0
16.17,572,1328,42858.0,33044.0
41.5,1030,1287,24454.0,4442.0
89.68,904,1397,40781.0,36047.0
40.81,582,874,8793.0,24732.0
44.79,1155,1002,20365.0,39968.0
73.86,615,858,19456.0,41810.0
55.09,716,1122,19688.0,22154.0
38.77,548,1440,49846.0,32946.0
23.51,1301,695,46186.0,10212.0
54.68,607,1196,36553.0,48156.0
77.64,1456,607,32019.0,14520.0
34.37,1319,1369,23334.0,43484.0
75.13,1353,1267,20416.0,3521.0
74.36,1393,1179,9131.0,34918.0
86.5,648,1259,1252.0,13285.0
46.89,605,1476,49787.0,30150.0
35.35,1268,568,38795.0,30887.0
53.18,1261,1493,2991.0,46799.0
25.9,1067,716,3169.0,14921.0
29.96,620,1227,26350.0,47107.0
37.48,1474,746,14017.0,19885.0
69.83,1307,1006,25506.0,10523.0
39.37,1047,1285,1359.0,11783.0
66.9,542,1304,45126.0,25159.0
58.04,738,602,25590.0,45114.0
71.77,698,531,46551.0,3837.0
68.15,684,769,27218.0,39007.0
16.62,1188,1150,1433.0,23996.0
44.1,687,1090,43871.0,15416.0
83.66,991,984,39856.0,37290.0
76.59,1098,1057,32552.0,40499.0
78.4,798,502,1176.0,18440.0
87.18,531,886,21828.0,43973.0
53.61,766,805,12092.0,26509.0
64.77,534,1318,31785.0,44206.0
17.99,975,1460,44054.0,44499.0
33.22,1244,1088,12762.0,1628.0
24.35,1494,1025,45059.0,21030.0
74.09,1449,940,17641.0,22576.0
26.1,1004,662,26310.0,13890.0
75.58,619,828,28196.0,25126.0
87.19,1375,1287,29496.0,9336.0
14.82,906,1074,46842.0,2003.0
52.19,1039,852,4679.0,20313.0
50.84,556,921,36393.0,45702.0
